product_id,product_name,category,price,stock_level,daily_demand,supplier_lead_time,reorder_point,is_weekend,units_sold,restocked
1875,Hair Spray,Styling,10.99,71.0,5.0,2.0,10,1,6,0
1876,Conditioner,Hair Care,11.99,6.0,6.0,2.0,12,1,6,1
1877,Shampoo,Hair Care,12.99,187.0,2.0,4.0,8,0,1,0
1878,Hair Gel,Styling,7.99,57.0,5.0,5.0,25,1,5,0
1879,Conditioner,Hair Care,11.99,121.0,6.0,8.0,48,0,4,0
1880,Hair Gel,Styling,7.99,27.0,7.0,3.0,21,1,6,0
1881,Hair Mousse,Styling,9.99,182.0,5.0,10.0,50,1,8,0
1882,Hair Spray,Styling,10.99,169.0,0.0,8.0,0,1,0,0
1883,Comb,Tools,4.99,204.0,0.0,2.0,0,1,0,0
1884,Shampoo,Hair Care,12.99,223.0,4.0,4.0,16,0,2,0
1885,Hair Spray,Styling,10.99,122.0,3.0,8.0,24,0,6,0
1886,Conditioner,Hair Care,11.99,61.0,8.0,10.0,80,0,6,1
1887,Shampoo,Hair Care,12.99,66.0,6.0,6.0,36,0,6,0
1888,Conditioner,Hair Care,11.99,35.0,7.0,3.0,21,0,9,0
1889,Hair Spray,Styling,10.99,20.0,3.0,7.0,21,0,4,1
1890,Shampoo,Hair Care,12.99,195.0,8.0,2.0,16,0,11,0
1891,Comb,Tools,4.99,149.0,3.0,3.0,9,0,1,0
1892,Hair Spray,Styling,10.99,165.0,2.0,2.0,4,0,5,0
1893,Hair Spray,Styling,10.99,165.0,7.0,6.0,42,1,7,0
1894,Comb,Tools,4.99,147.0,1.0,10.0,10,0,0,0
1895,Shampoo,Hair Care,12.99,80.0,7.0,8.0,56,0,8,0
1896,Shampoo,Hair Care,12.99,0.0,5.0,8.0,40,1,0,1
1897,Conditioner,Hair Care,11.99,103.0,3.0,8.0,24,0,5,0
1898,Conditioner,Hair Care,11.99,82.0,6.0,6.0,36,1,5,0
1899,Hair Gel,Styling,7.99,13.0,6.0,8.0,48,0,5,1
1900,Hair Spray,Styling,10.99,90.0,5.0,10.0,50,0,4,0
1901,Shampoo,Hair Care,12.99,221.0,7.0,8.0,56,0,7,0
1902,Hair Mousse,Styling,9.99,160.0,4.0,4.0,16,1,6,0
1903,Hair Gel,Styling,7.99,183.0,0.0,5.0,0,0,2,0
1904,Conditioner,Hair Care,11.99,178.0,4.0,4.0,16,1,6,0
1905,Hair Gel,Styling,7.99,193.0,7.0,4.0,28,1,7,0
1906,Shampoo,Hair Care,12.99,118.0,10.0,6.0,60,1,13,0
1907,Hair Mousse,Styling,9.99,221.0,2.0,2.0,4,1,1,0
1908,Hair Spray,Styling,10.99,174.0,5.0,2.0,10,0,8,0
1909,Hair Mousse,Styling,9.99,131.0,6.0,10.0,60,0,8,0
1910,Hair Spray,Styling,10.99,178.0,3.0,6.0,18,0,3,0
1911,Comb,Tools,4.99,87.0,2.0,2.0,4,0,2,0
1912,Conditioner,Hair Care,11.99,53.0,10.0,5.0,50,1,12,0
1913,Comb,Tools,4.99,56.0,2.0,4.0,8,0,0,0
1914,Comb,Tools,4.99,224.0,3.0,5.0,15,0,2,0
1915,Hair Gel,Styling,7.99,164.0,3.0,7.0,21,0,2,0
1916,Shampoo,Hair Care,12.99,235.0,8.0,9.0,72,1,8,0
1917,Hair Spray,Styling,10.99,184.0,1.0,,10,0,0,0
1918,Shampoo,Hair Care,12.99,150.0,10.0,,30,0,12,0
1919,Comb,Tools,4.99,96.0,5.0,7.0,35,1,6,0
1920,Shampoo,Hair Care,12.99,245.0,7.0,2.0,14,0,9,0
1921,Shampoo,Hair Care,12.99,19.0,5.0,6.0,30,0,7,1
1922,Hair Spray,Styling,10.99,73.0,,5.0,30,1,7,0
1923,Hair Gel,Styling,7.99,49.0,7.0,4.0,28,0,10,0
1924,Shampoo,Hair Care,12.99,61.0,6.0,8.0,48,0,4,0
1925,Comb,Tools,4.99,75.0,3.0,4.0,12,1,5,0
1926,Shampoo,Hair Care,12.99,199.0,8.0,8.0,64,1,9,0
1927,Shampoo,Hair Care,12.99,29.0,6.0,4.0,24,0,7,0
1928,Shampoo,Hair Care,12.99,133.0,9.0,8.0,72,0,11,0
1929,Comb,Tools,4.99,116.0,1.0,3.0,3,0,1,0
1930,Hair Mousse,Styling,9.99,91.0,7.0,10.0,70,1,6,0
1931,Hair Gel,Styling,7.99,195.0,6.0,10.0,60,0,9,0
1932,Hair Mousse,Styling,9.99,191.0,5.0,6.0,30,0,7,0
1933,Hair Mousse,Styling,9.99,76.0,4.0,5.0,20,0,5,0
1934,Hair Spray,Styling,10.99,185.0,5.0,7.0,35,0,6,0
1935,Hair Spray,Styling,10.99,148.0,5.0,3.0,15,1,5,0
1936,Hair Gel,Styling,7.99,65.0,4.0,8.0,32,1,6,0
1937,Comb,Tools,4.99,154.0,2.0,9.0,18,1,0,0
1938,Comb,Tools,4.99,243.0,1.0,3.0,3,0,1,0
1939,Conditioner,Hair Care,11.99,244.0,6.0,4.0,24,0,5,0
1940,Hair Mousse,Styling,9.99,199.0,8.0,8.0,64,0,10,0
1941,Hair Gel,Styling,7.99,39.0,10.0,8.0,80,0,13,1
1942,Comb,Tools,4.99,113.0,3.0,10.0,30,0,6,0
1943,Hair Spray,Styling,10.99,232.0,6.0,7.0,42,0,9,0
1944,Hair Spray,Styling,10.99,193.0,8.0,6.0,48,1,6,0
1945,Conditioner,Hair Care,11.99,230.0,7.0,8.0,56,0,7,0
1946,Hair Spray,Styling,10.99,195.0,3.0,8.0,24,1,6,0
1947,Hair Mousse,Styling,9.99,104.0,7.0,3.0,21,0,6,0
1948,Comb,Tools,4.99,225.0,3.0,10.0,30,1,3,0
1949,Conditioner,Hair Care,11.99,198.0,8.0,6.0,48,0,9,0
1950,Hair Spray,Styling,10.99,69.0,,2.0,8,1,3,0
1951,Hair Spray,Styling,10.99,111.0,4.0,8.0,32,0,5,0
1952,Hair Gel,Styling,7.99,128.0,6.0,,30,1,8,0
1953,Shampoo,Hair Care,12.99,96.0,8.0,10.0,80,1,6,0
1954,Comb,Tools,4.99,82.0,4.0,4.0,16,0,7,0
1955,Comb,Tools,4.99,36.0,3.0,,6,1,6,0
1956,Hair Gel,Styling,7.99,112.0,4.0,4.0,16,1,2,0
1957,Hair Gel,Styling,7.99,171.0,6.0,4.0,24,0,8,0
1958,Hair Gel,Styling,7.99,185.0,4.0,8.0,32,0,2,0
1959,Hair Mousse,Styling,9.99,5.0,3.0,8.0,24,1,5,1
1960,Conditioner,Hair Care,11.99,22.0,11.0,7.0,77,0,11,1
1961,Hair Gel,Styling,7.99,139.0,4.0,3.0,12,0,5,0
1962,Comb,Tools,4.99,26.0,4.0,8.0,32,0,2,1
1963,Comb,Tools,4.99,81.0,3.0,4.0,12,1,4,0
1964,Conditioner,Hair Care,11.99,55.0,3.0,10.0,30,1,3,0
1965,Hair Spray,Styling,10.99,82.0,6.0,2.0,12,1,5,0
1966,Hair Gel,Styling,7.99,70.0,5.0,9.0,45,1,4,0
1967,Conditioner,Hair Care,11.99,231.0,7.0,9.0,63,1,10,0
1968,Shampoo,Hair Care,12.99,213.0,8.0,9.0,72,0,10,0
1969,Hair Gel,Styling,7.99,43.0,6.0,10.0,60,1,6,1
1970,Hair Gel,Styling,7.99,221.0,7.0,10.0,70,0,6,0
1971,Hair Mousse,Styling,9.99,104.0,1.0,2.0,2,0,1,0
1972,Hair Gel,Styling,7.99,201.0,5.0,8.0,40,0,6,0
1973,Hair Gel,Styling,7.99,60.0,,8.0,24,0,5,0
1974,Hair Gel,Styling,7.99,138.0,7.0,4.0,28,0,6,0
1975,Hair Gel,Styling,7.99,173.0,8.0,7.0,56,1,6,0
1976,Hair Mousse,Styling,9.99,103.0,2.0,10.0,20,0,5,0
1977,Hair Gel,Styling,7.99,248.0,4.0,9.0,36,0,6,0
1978,Conditioner,Hair Care,11.99,110.0,5.0,10.0,50,0,3,0
1979,Shampoo,Hair Care,12.99,243.0,6.0,5.0,30,1,9,0
1980,Hair Spray,Styling,10.99,248.0,4.0,7.0,28,0,7,0
1981,Hair Spray,Styling,10.99,129.0,6.0,9.0,54,1,4,0
1982,Hair Spray,Styling,10.99,,2.0,10.0,20,0,5,0
1983,Shampoo,Hair Care,12.99,246.0,8.0,3.0,24,1,11,0
1984,Conditioner,Hair Care,11.99,219.0,3.0,10.0,30,0,4,0
1985,Conditioner,Hair Care,11.99,126.0,,2.0,6,1,6,0
1986,Comb,Tools,4.99,160.0,3.0,6.0,18,1,1,0
1987,Hair Mousse,Styling,9.99,,3.0,9.0,27,0,5,0
1988,Hair Spray,Styling,10.99,45.0,5.0,7.0,35,1,5,0
1989,Hair Gel,Styling,7.99,50.0,4.0,4.0,16,1,4,0
1990,Comb,Tools,4.99,136.0,2.0,8.0,16,0,1,0
1991,Shampoo,Hair Care,12.99,87.0,4.0,8.0,32,1,3,0
1992,Hair Spray,Styling,10.99,194.0,1.0,9.0,9,1,0,0
1993,Hair Spray,Styling,10.99,56.0,10.0,5.0,50,1,10,0
1994,Shampoo,Hair Care,12.99,143.0,7.0,2.0,14,1,10,0
1995,Hair Spray,Styling,10.99,83.0,3.0,2.0,6,1,5,0
1996,Hair Mousse,Styling,9.99,57.0,6.0,3.0,18,0,9,0
1997,Hair Gel,Styling,7.99,42.0,6.0,2.0,12,1,5,0
1998,Hair Mousse,Styling,9.99,53.0,4.0,6.0,24,0,5,0
1999,Comb,Tools,4.99,44.0,3.0,7.0,21,0,5,0
2000,Hair Spray,Styling,10.99,24.0,5.0,7.0,35,0,3,1
2001,Comb,Tools,4.99,,5.0,3.0,15,0,5,0
2002,Hair Spray,Styling,10.99,135.0,5.0,10.0,50,0,6,0
2003,Shampoo,Hair Care,12.99,69.0,7.0,7.0,49,0,6,0
2004,Hair Mousse,Styling,9.99,102.0,5.0,7.0,35,1,7,0
2005,Hair Spray,Styling,10.99,129.0,5.0,8.0,40,1,6,0
2006,Comb,Tools,4.99,86.0,0.0,6.0,0,1,2,0
2007,Hair Mousse,Styling,9.99,201.0,4.0,6.0,24,0,3,0
2008,Shampoo,Hair Care,12.99,207.0,5.0,2.0,10,0,4,0
2009,Hair Mousse,Styling,9.99,163.0,0.0,5.0,0,0,2,0
2010,Shampoo,Hair Care,12.99,204.0,7.0,5.0,35,1,5,0
2011,Comb,Tools,4.99,108.0,4.0,10.0,40,0,7,0
2012,Hair Spray,Styling,10.99,134.0,3.0,9.0,27,1,2,0
2013,Hair Gel,Styling,7.99,114.0,4.0,,36,1,7,0
2014,Hair Mousse,Styling,9.99,216.0,1.0,4.0,4,1,1,0
2015,Conditioner,Hair Care,11.99,181.0,6.0,10.0,60,0,4,0
2016,Conditioner,Hair Care,11.99,224.0,7.0,6.0,42,0,9,0
2017,Hair Spray,Styling,10.99,62.0,4.0,8.0,32,1,4,0
2018,Shampoo,Hair Care,12.99,136.0,9.0,10.0,90,0,12,0
2019,Hair Mousse,Styling,9.99,122.0,6.0,9.0,54,1,6,0
2020,Hair Gel,Styling,7.99,34.0,3.0,2.0,6,0,3,0
2021,Comb,Tools,4.99,189.0,5.0,9.0,45,0,6,0
2022,Conditioner,Hair Care,11.99,183.0,6.0,9.0,54,0,5,0
2023,Comb,Tools,4.99,186.0,3.0,5.0,15,0,5,0
2024,Conditioner,Hair Care,11.99,39.0,4.0,5.0,20,1,7,0
2025,Hair Mousse,Styling,9.99,168.0,3.0,3.0,9,1,6,0
2026,Conditioner,Hair Care,11.99,83.0,5.0,5.0,25,0,7,0
2027,Shampoo,Hair Care,12.99,125.0,5.0,9.0,45,1,8,0
2028,Shampoo,Hair Care,12.99,146.0,6.0,9.0,54,0,8,0
2029,Hair Spray,Styling,10.99,112.0,8.0,2.0,16,0,7,0
2030,Comb,Tools,4.99,230.0,0.0,9.0,0,0,3,0
2031,Conditioner,Hair Care,11.99,148.0,,10.0,50,0,7,0
2032,Shampoo,Hair Care,12.99,34.0,8.0,2.0,16,0,10,0
2033,Hair Spray,Styling,10.99,125.0,3.0,9.0,27,1,5,0
2034,Comb,Tools,4.99,224.0,1.0,4.0,4,1,0,0
2035,Shampoo,Hair Care,12.99,51.0,9.0,2.0,18,1,9,0
2036,Hair Spray,Styling,10.99,218.0,5.0,9.0,45,1,3,0
2037,Comb,Tools,4.99,146.0,1.0,3.0,3,0,0,0
2038,Hair Spray,Styling,10.99,191.0,4.0,6.0,24,1,3,0
2039,Shampoo,Hair Care,12.99,156.0,8.0,5.0,40,1,6,0
2040,Hair Gel,Styling,7.99,23.0,5.0,8.0,40,0,3,1
2041,Comb,Tools,4.99,236.0,2.0,9.0,18,1,3,0
2042,Comb,Tools,4.99,172.0,3.0,8.0,24,0,1,0
2043,Shampoo,Hair Care,12.99,114.0,8.0,4.0,32,1,11,0
2044,Conditioner,Hair Care,11.99,50.0,9.0,5.0,45,1,7,0
2045,Hair Spray,Styling,10.99,3.0,3.0,4.0,12,1,3,1
2046,Hair Mousse,Styling,9.99,45.0,6.0,10.0,60,1,9,1
2047,Shampoo,Hair Care,12.99,147.0,8.0,,56,0,7,0
2048,Hair Spray,Styling,10.99,49.0,4.0,7.0,28,1,7,0
2049,Comb,Tools,4.99,0.0,1.0,5.0,5,1,0,1
2050,Shampoo,Hair Care,12.99,198.0,12.0,3.0,36,1,11,0
2051,Hair Spray,Styling,10.99,93.0,,8.0,64,0,8,0
2052,Comb,Tools,4.99,199.0,3.0,9.0,27,1,1,0
2053,Hair Spray,Styling,10.99,126.0,5.0,6.0,30,0,3,0
2054,Shampoo,Hair Care,12.99,110.0,5.0,8.0,40,0,4,0
2055,Shampoo,Hair Care,12.99,87.0,9.0,7.0,63,0,9,0
2056,Conditioner,Hair Care,11.99,,6.0,5.0,30,0,4,0
2057,Hair Gel,Styling,7.99,144.0,4.0,9.0,36,1,4,0
2058,Hair Gel,Styling,7.99,151.0,2.0,7.0,14,1,2,0
2059,Shampoo,Hair Care,12.99,,1.0,6.0,6,1,2,0
2060,Shampoo,Hair Care,12.99,204.0,8.0,5.0,40,1,6,0
2061,Shampoo,Hair Care,12.99,125.0,6.0,4.0,24,0,7,0
2062,Comb,Tools,4.99,93.0,1.0,2.0,2,0,4,0
2063,Conditioner,Hair Care,11.99,130.0,7.0,2.0,14,1,8,0
2064,Hair Mousse,Styling,9.99,20.0,8.0,6.0,48,1,8,1
2065,Shampoo,Hair Care,12.99,180.0,7.0,5.0,35,0,5,0
2066,Hair Spray,Styling,10.99,173.0,3.0,8.0,24,1,5,0
2067,Hair Mousse,Styling,9.99,50.0,6.0,5.0,30,1,8,0
2068,Hair Mousse,Styling,9.99,214.0,3.0,4.0,12,1,1,0
2069,Comb,Tools,4.99,218.0,3.0,9.0,27,0,1,0
2070,Shampoo,Hair Care,12.99,79.0,10.0,2.0,20,0,8,0
2071,Shampoo,Hair Care,12.99,233.0,7.0,6.0,42,0,5,0
2072,Hair Spray,Styling,10.99,17.0,6.0,6.0,36,0,8,1
2073,Hair Mousse,Styling,9.99,200.0,2.0,4.0,8,1,0,0
2074,Hair Mousse,Styling,9.99,165.0,6.0,8.0,48,1,8,0
2075,Hair Spray,Styling,10.99,112.0,1.0,3.0,3,1,2,0
2076,Hair Gel,Styling,7.99,244.0,7.0,6.0,42,1,5,0
2077,Conditioner,Hair Care,11.99,195.0,7.0,7.0,49,0,8,0
2078,Hair Spray,Styling,10.99,152.0,4.0,3.0,12,1,6,0
2079,Hair Mousse,Styling,9.99,,7.0,8.0,56,0,10,1
2080,Hair Spray,Styling,10.99,216.0,5.0,2.0,10,0,4,0
2081,Hair Spray,Styling,10.99,241.0,5.0,3.0,15,1,4,0
2082,Hair Spray,Styling,10.99,129.0,7.0,,63,0,6,0
2083,Hair Spray,Styling,10.99,128.0,2.0,6.0,12,0,5,0
2084,Hair Gel,Styling,7.99,228.0,5.0,4.0,20,1,3,0
2085,Comb,Tools,4.99,237.0,5.0,5.0,25,1,7,0
2086,Hair Spray,Styling,10.99,44.0,5.0,10.0,50,1,3,1
2087,Conditioner,Hair Care,11.99,215.0,7.0,5.0,35,0,8,0
2088,Comb,Tools,4.99,21.0,5.0,9.0,45,1,8,1
2089,Hair Spray,Styling,10.99,38.0,4.0,9.0,36,1,7,0
2090,Hair Gel,Styling,7.99,170.0,4.0,7.0,28,0,3,0
2091,Hair Gel,Styling,7.99,28.0,4.0,7.0,28,0,5,0
2092,Hair Gel,Styling,7.99,72.0,4.0,10.0,40,0,6,0
2093,Hair Gel,Styling,7.99,148.0,2.0,8.0,16,1,1,0
2094,Comb,Tools,4.99,163.0,2.0,8.0,16,0,4,0
2095,Hair Mousse,Styling,9.99,115.0,,10.0,70,0,7,0
2096,Shampoo,Hair Care,12.99,98.0,11.0,7.0,77,0,13,0
2097,Conditioner,Hair Care,11.99,0.0,11.0,10.0,110,0,0,1
2098,Conditioner,Hair Care,11.99,157.0,9.0,6.0,54,1,10,0
2099,Hair Spray,Styling,10.99,147.0,5.0,3.0,15,0,6,0
2100,Conditioner,Hair Care,11.99,212.0,10.0,5.0,50,0,10,0
2101,Shampoo,Hair Care,12.99,59.0,10.0,5.0,50,1,11,0
2102,Shampoo,Hair Care,12.99,235.0,7.0,3.0,21,1,8,0
2103,Hair Mousse,Styling,9.99,232.0,7.0,6.0,42,1,7,0
2104,Hair Mousse,Styling,9.99,166.0,6.0,6.0,36,0,6,0
2105,Hair Gel,Styling,7.99,193.0,6.0,9.0,54,0,9,0
2106,Hair Spray,Styling,10.99,146.0,5.0,10.0,50,0,7,0
2107,Shampoo,Hair Care,12.99,69.0,5.0,3.0,15,1,6,0
2108,Conditioner,Hair Care,11.99,214.0,6.0,8.0,48,1,9,0
2109,Hair Spray,Styling,10.99,158.0,6.0,5.0,30,1,9,0
2110,Hair Spray,Styling,10.99,97.0,2.0,3.0,6,1,2,0
2111,Shampoo,Hair Care,12.99,28.0,6.0,3.0,18,0,8,0
2112,Comb,Tools,4.99,199.0,1.0,8.0,8,0,4,0
2113,Comb,Tools,4.99,186.0,3.0,2.0,6,1,2,0
2114,Comb,Tools,4.99,165.0,4.0,,24,1,4,0
2115,Shampoo,Hair Care,12.99,152.0,9.0,6.0,54,1,8,0
2116,Hair Mousse,Styling,9.99,235.0,3.0,6.0,18,1,6,0
2117,Hair Gel,Styling,7.99,67.0,7.0,4.0,28,1,5,0
2118,Hair Gel,Styling,7.99,87.0,5.0,9.0,45,1,5,0
2119,Hair Spray,Styling,10.99,7.0,4.0,8.0,32,0,3,1
2120,Hair Gel,Styling,7.99,200.0,7.0,8.0,56,1,7,0
2121,Hair Spray,Styling,10.99,88.0,7.0,5.0,35,0,5,0
2122,Conditioner,Hair Care,11.99,30.0,7.0,9.0,63,1,8,1
2123,Hair Mousse,Styling,9.99,156.0,6.0,3.0,18,0,7,0
2124,Shampoo,Hair Care,12.99,23.0,,10.0,40,1,4,1
2125,Hair Spray,Styling,10.99,3.0,8.0,3.0,24,1,3,1
2126,Conditioner,Hair Care,11.99,223.0,9.0,7.0,63,0,10,0
2127,Comb,Tools,4.99,104.0,4.0,6.0,24,1,3,0
2128,Shampoo,Hair Care,12.99,52.0,6.0,9.0,54,0,6,1
2129,Hair Spray,Styling,10.99,12.0,4.0,9.0,36,1,6,1
2130,Hair Mousse,Styling,9.99,242.0,3.0,3.0,9,0,6,0
2131,Hair Mousse,Styling,9.99,12.0,4.0,2.0,8,1,7,0
2132,Hair Gel,Styling,7.99,86.0,5.0,3.0,15,0,3,0
2133,Hair Gel,Styling,7.99,73.0,1.0,10.0,10,1,3,0
2134,Shampoo,Hair Care,12.99,115.0,4.0,5.0,20,1,3,0
2135,Conditioner,Hair Care,11.99,7.0,8.0,5.0,40,1,7,1
2136,Hair Mousse,Styling,9.99,182.0,7.0,3.0,21,1,9,0
2137,Comb,Tools,4.99,162.0,3.0,5.0,15,1,1,0
2138,Comb,Tools,4.99,139.0,,5.0,5,0,1,0
2139,Comb,Tools,4.99,201.0,2.0,3.0,6,0,4,0
2140,Hair Mousse,Styling,9.99,131.0,8.0,7.0,56,1,7,0
2141,Hair Mousse,Styling,9.99,67.0,2.0,8.0,16,0,0,0
2142,Hair Gel,Styling,7.99,154.0,4.0,10.0,40,0,2,0
2143,Comb,Tools,4.99,171.0,1.0,7.0,7,0,0,0
2144,Comb,Tools,4.99,65.0,5.0,8.0,40,0,7,0
2145,Hair Mousse,Styling,9.99,80.0,2.0,9.0,18,0,4,0
2146,Comb,Tools,4.99,35.0,2.0,3.0,6,1,5,0
2147,Conditioner,Hair Care,11.99,212.0,8.0,10.0,80,0,11,0
2148,Hair Spray,Styling,10.99,202.0,9.0,10.0,90,0,10,0
2149,Hair Spray,Styling,10.99,53.0,8.0,4.0,32,0,10,0
2150,Conditioner,Hair Care,11.99,31.0,,4.0,28,0,6,0
2151,Hair Gel,Styling,7.99,,,8.0,48,0,7,0
2152,Hair Spray,Styling,10.99,171.0,8.0,9.0,72,1,11,0
2153,Conditioner,Hair Care,11.99,95.0,3.0,8.0,24,1,1,0
2154,Hair Mousse,Styling,9.99,237.0,4.0,3.0,12,0,6,0
2155,Hair Spray,Styling,10.99,164.0,6.0,4.0,24,1,5,0
2156,Comb,Tools,4.99,202.0,,2.0,6,1,4,0
2157,Hair Mousse,Styling,9.99,241.0,5.0,,35,1,8,0
2158,Comb,Tools,4.99,11.0,,8.0,0,1,1,0
2159,Hair Mousse,Styling,9.99,76.0,7.0,3.0,21,0,10,0
2160,Hair Mousse,Styling,9.99,0.0,5.0,3.0,15,1,0,1
2161,Shampoo,Hair Care,12.99,94.0,5.0,10.0,50,1,4,0
2162,Hair Gel,Styling,7.99,136.0,5.0,8.0,40,1,4,0
2163,Hair Spray,Styling,10.99,110.0,2.0,10.0,20,0,4,0
2164,Hair Gel,Styling,7.99,200.0,4.0,7.0,28,1,6,0
2165,Hair Gel,Styling,7.99,229.0,4.0,8.0,32,0,2,0
2166,Comb,Tools,4.99,195.0,5.0,10.0,50,0,7,0
2167,Shampoo,Hair Care,12.99,194.0,7.0,7.0,49,0,6,0
2168,Shampoo,Hair Care,12.99,117.0,6.0,3.0,18,0,9,0
2169,Shampoo,Hair Care,12.99,24.0,8.0,10.0,80,0,11,1
2170,Conditioner,Hair Care,11.99,111.0,6.0,9.0,54,0,6,0
2171,Hair Mousse,Styling,9.99,184.0,6.0,7.0,42,0,6,0
2172,Hair Mousse,Styling,9.99,,5.0,8.0,40,0,7,0
2173,Hair Mousse,Styling,9.99,127.0,4.0,2.0,8,0,7,0
2174,Conditioner,Hair Care,11.99,236.0,6.0,6.0,36,1,4,0
2175,Hair Gel,Styling,7.99,45.0,4.0,10.0,40,1,3,0
2176,Shampoo,Hair Care,12.99,22.0,5.0,10.0,50,0,4,1
2177,Conditioner,Hair Care,11.99,,7.0,3.0,21,1,8,0
2178,Hair Spray,Styling,10.99,164.0,3.0,3.0,9,1,1,0
2179,Shampoo,Hair Care,12.99,208.0,3.0,3.0,9,0,3,0
2180,Hair Mousse,Styling,9.99,58.0,8.0,9.0,72,0,6,1
2181,Hair Gel,Styling,7.99,,4.0,7.0,28,0,7,0
2182,Comb,Tools,4.99,22.0,4.0,6.0,24,1,6,1
2183,Hair Spray,Styling,10.99,133.0,3.0,9.0,27,0,4,0
2184,Hair Mousse,Styling,9.99,71.0,8.0,8.0,64,0,11,0
2185,Conditioner,Hair Care,11.99,250.0,6.0,9.0,54,1,5,0
2186,Comb,Tools,4.99,198.0,4.0,2.0,8,1,3,0
2187,Comb,Tools,4.99,46.0,3.0,3.0,9,1,4,0
2188,Hair Mousse,Styling,9.99,112.0,4.0,5.0,20,0,4,0
2189,Hair Spray,Styling,10.99,111.0,8.0,2.0,16,1,11,0
2190,Comb,Tools,4.99,64.0,6.0,10.0,60,1,5,0
2191,Comb,Tools,4.99,248.0,0.0,6.0,0,0,1,0
2192,Hair Gel,Styling,7.99,237.0,5.0,7.0,35,1,6,0
2193,Conditioner,Hair Care,11.99,144.0,7.0,4.0,28,0,10,0
2194,Hair Mousse,Styling,9.99,27.0,7.0,6.0,42,0,10,1
2195,Shampoo,Hair Care,12.99,243.0,8.0,3.0,24,1,6,0
2196,Comb,Tools,4.99,4.0,5.0,9.0,45,1,4,1
2197,Shampoo,Hair Care,12.99,103.0,10.0,7.0,70,1,9,0
2198,Shampoo,Hair Care,12.99,174.0,8.0,3.0,24,0,11,0
2199,Hair Spray,Styling,10.99,91.0,5.0,2.0,10,0,3,0
2200,Shampoo,Hair Care,12.99,20.0,7.0,4.0,28,1,7,1
2201,Hair Gel,Styling,7.99,72.0,7.0,2.0,14,0,8,0
2202,Hair Gel,Styling,7.99,152.0,1.0,7.0,7,0,4,0
2203,Shampoo,Hair Care,12.99,2.0,6.0,,48,0,2,1
2204,Comb,Tools,4.99,229.0,2.0,7.0,14,0,1,0
2205,Comb,Tools,4.99,248.0,2.0,6.0,12,0,0,0
2206,Conditioner,Hair Care,11.99,167.0,5.0,4.0,20,1,7,0
2207,Comb,Tools,4.99,145.0,5.0,7.0,35,0,4,0
2208,Hair Gel,Styling,7.99,145.0,6.0,2.0,12,1,7,0
2209,Shampoo,Hair Care,12.99,139.0,7.0,8.0,56,1,10,0
2210,Conditioner,Hair Care,11.99,122.0,3.0,4.0,12,0,6,0
2211,Hair Spray,Styling,10.99,,4.0,7.0,28,0,3,0
2212,Conditioner,Hair Care,11.99,85.0,6.0,7.0,42,0,4,0
2213,Conditioner,Hair Care,11.99,230.0,8.0,8.0,64,1,7,0
2214,Shampoo,Hair Care,12.99,160.0,9.0,4.0,36,0,8,0
2215,Comb,Tools,4.99,201.0,7.0,2.0,14,0,9,0
2216,Shampoo,Hair Care,12.99,91.0,8.0,10.0,80,1,10,0
2217,Shampoo,Hair Care,12.99,22.0,10.0,8.0,80,1,11,1
2218,Hair Mousse,Styling,9.99,229.0,2.0,9.0,18,1,2,0
2219,Conditioner,Hair Care,11.99,151.0,2.0,8.0,16,0,2,0
2220,Hair Gel,Styling,7.99,171.0,6.0,2.0,12,0,9,0
2221,Hair Mousse,Styling,9.99,,3.0,9.0,27,0,1,0
2222,Hair Mousse,Styling,9.99,215.0,6.0,10.0,60,0,4,0
2223,Comb,Tools,4.99,203.0,5.0,4.0,20,1,3,0
2224,Hair Spray,Styling,10.99,232.0,4.0,7.0,28,0,6,0
2225,Conditioner,Hair Care,11.99,137.0,7.0,7.0,49,0,7,0
2226,Hair Gel,Styling,7.99,176.0,7.0,3.0,21,0,8,0
2227,Conditioner,Hair Care,11.99,122.0,6.0,10.0,60,0,9,0
2228,Conditioner,Hair Care,11.99,130.0,8.0,4.0,32,1,10,0
2229,Comb,Tools,4.99,24.0,1.0,,10,0,0,0
2230,Conditioner,Hair Care,11.99,141.0,7.0,4.0,28,0,10,0
2231,Shampoo,Hair Care,12.99,71.0,9.0,6.0,54,1,10,0
2232,Hair Spray,Styling,10.99,191.0,6.0,7.0,42,0,8,0
2233,Comb,Tools,4.99,3.0,4.0,4.0,16,0,2,1
2234,Conditioner,Hair Care,11.99,56.0,7.0,9.0,63,1,8,1
2235,Conditioner,Hair Care,11.99,95.0,6.0,5.0,30,0,4,0
2236,Hair Gel,Styling,7.99,64.0,5.0,2.0,10,0,5,0
2237,Hair Gel,Styling,7.99,231.0,6.0,,18,0,8,0
2238,Conditioner,Hair Care,11.99,153.0,9.0,3.0,27,1,10,0
2239,Conditioner,Hair Care,11.99,149.0,,10.0,80,0,7,0
2240,Comb,Tools,4.99,138.0,3.0,8.0,24,0,4,0
2241,Shampoo,Hair Care,12.99,107.0,7.0,9.0,63,0,5,0
2242,Hair Gel,Styling,7.99,215.0,7.0,2.0,14,0,8,0
2243,Hair Spray,Styling,10.99,205.0,4.0,8.0,32,1,4,0
2244,Hair Mousse,Styling,9.99,76.0,3.0,8.0,24,0,4,0
