date,item_name,style_type,price,stock_level,quantity_sold,promotion,is_weekend,is_holiday,appointments_per_day,day_of_week,month,item_style,lag_sales,rolling_avg_3,units_per_appt,stock_pressure
2024-05-07,hairspray,cornrows,6.91,40,18,0,0,0,9,1,5,hairspray_cornrows,2.0,12.666666666666666,1.8,4.0
2024-05-08,premium_braiding_hair,twists,19.0,30,30,0,0,0,13,2,5,premium_braiding_hair_twists,34.0,32.0,2.142857142857143,2.142857142857143
2024-05-08,standard_braiding_hair,cornrows,15.37,68,35,1,0,0,10,2,5,standard_braiding_hair_cornrows,22.0,26.666666666666668,3.1818181818181817,6.181818181818182
2024-05-08,beads,cornrows,4.82,60,24,0,0,0,8,2,5,beads_cornrows,15.0,20.666666666666668,2.6666666666666665,6.666666666666667
2024-05-08,edge_control,box_braids,8.18,23,17,0,0,0,11,2,5,edge_control_box_braids,16.0,16.0,1.4166666666666667,1.9166666666666667
2024-05-08,hair_gel,cornrows,5.51,50,24,0,0,0,13,2,5,hair_gel_cornrows,20.0,22.333333333333332,1.7142857142857142,3.5714285714285716
2024-05-08,mousse,knotless,8.73,42,27,1,0,0,8,2,5,mousse_knotless,21.0,22.333333333333332,3.0,4.666666666666667
2024-05-08,hairspray,twists,8.75,43,17,0,0,0,13,2,5,hairspray_twists,18.0,12.333333333333334,1.2142857142857142,3.0714285714285716
2024-05-09,premium_braiding_hair,twists,18.32,56,38,0,0,0,14,3,5,premium_braiding_hair_twists,30.0,34.0,2.533333333333333,3.7333333333333334
2024-05-09,standard_braiding_hair,twists,15.11,41,29,0,0,0,12,3,5,standard_braiding_hair_twists,35.0,28.666666666666668,2.230769230769231,3.1538461538461537
2024-05-09,beads,twists,3.35,72,27,0,0,0,11,3,5,beads_twists,24.0,22.0,2.25,6.0
2024-05-09,edge_control,knotless,6.54,34,22,0,0,0,13,3,5,edge_control_knotless,17.0,18.333333333333332,1.5714285714285714,2.4285714285714284
2024-05-09,hair_gel,box_braids,5.93,17,15,0,0,0,12,3,5,hair_gel_box_braids,24.0,19.666666666666668,1.1538461538461537,1.3076923076923077
2024-05-09,mousse,knotless,9.42,59,26,0,0,0,7,3,5,mousse_knotless,27.0,24.666666666666668,3.25,7.375
2024-05-09,hairspray,twists,7.24,68,15,0,0,0,8,3,5,hairspray_twists,17.0,16.666666666666668,1.6666666666666667,7.555555555555555
2024-05-10,premium_braiding_hair,cornrows,17.84,57,30,0,0,0,11,4,5,premium_braiding_hair_cornrows,38.0,32.666666666666664,2.5,4.75
2024-05-10,standard_braiding_hair,twists,15.27,46,37,0,0,0,13,4,5,standard_braiding_hair_twists,29.0,33.666666666666664,2.642857142857143,3.2857142857142856
2024-05-10,beads,twists,4.23,15,15,0,0,0,15,4,5,beads_twists,27.0,22.0,0.9375,0.9375
2024-05-10,edge_control,knotless,6.65,65,22,0,0,0,9,4,5,edge_control_knotless,22.0,20.333333333333332,2.2,6.5
2024-05-10,hair_gel,knotless,5.85,50,21,1,0,0,15,4,5,hair_gel_knotless,15.0,20.0,1.3125,3.125
2024-05-10,mousse,knotless,11.08,35,27,0,0,0,9,4,5,mousse_knotless,26.0,26.666666666666668,2.7,3.5
2024-05-10,hairspray,twists,7.74,68,22,0,0,0,13,4,5,hairspray_twists,15.0,18.0,1.5714285714285714,4.857142857142857
2024-05-11,premium_braiding_hair,twists,17.12,28,28,0,1,0,6,5,5,premium_braiding_hair_twists,30.0,32.0,4.0,4.0
2024-05-11,standard_braiding_hair,cornrows,14.82,65,33,0,1,0,6,5,5,standard_braiding_hair_cornrows,37.0,33.0,4.714285714285714,9.285714285714286
2024-05-11,beads,cornrows,6.31,43,34,1,1,0,10,5,5,beads_cornrows,15.0,25.333333333333332,3.090909090909091,3.909090909090909
2024-05-11,edge_control,cornrows,7.13,57,25,0,1,0,7,5,5,edge_control_cornrows,22.0,23.0,3.125,7.125
2024-05-11,hair_gel,box_braids,5.93,76,21,0,1,0,9,5,5,hair_gel_box_braids,21.0,19.0,2.1,7.6
2024-05-11,mousse,box_braids,7.99,18,18,1,1,0,5,5,5,mousse_box_braids,27.0,23.666666666666668,3.0,3.0
2024-05-11,hairspray,twists,8.19,59,19,1,1,0,11,5,5,hairspray_twists,22.0,18.666666666666668,1.5833333333333333,4.916666666666667
2024-05-12,premium_braiding_hair,knotless,17.31,71,71,1,1,0,9,6,5,premium_braiding_hair_knotless,28.0,43.0,7.1,7.1
2024-05-12,standard_braiding_hair,knotless,14.87,19,19,0,1,0,7,6,5,standard_braiding_hair_knotless,33.0,29.666666666666668,2.375,2.375
2024-05-12,beads,knotless,4.55,43,26,0,1,0,10,6,5,beads_knotless,34.0,25.0,2.3636363636363638,3.909090909090909
2024-05-12,edge_control,knotless,5.19,39,17,0,1,0,13,6,5,edge_control_knotless,25.0,21.333333333333332,1.2142857142857142,2.7857142857142856
2024-05-12,hair_gel,cornrows,7.26,55,23,0,1,0,8,6,5,hair_gel_cornrows,21.0,21.666666666666668,2.5555555555555554,6.111111111111111
2024-05-12,mousse,cornrows,8.99,72,38,1,1,0,12,6,5,mousse_cornrows,18.0,27.666666666666668,2.923076923076923,5.538461538461538
2024-05-12,hairspray,knotless,7.39,48,24,0,1,0,13,6,5,hairspray_knotless,19.0,21.666666666666668,1.7142857142857142,3.4285714285714284
2024-05-13,premium_braiding_hair,knotless,18.36,57,51,0,0,0,10,0,5,premium_braiding_hair_knotless,71.0,50.0,4.636363636363637,5.181818181818182
2024-05-13,standard_braiding_hair,twists,13.84,25,25,0,0,0,12,0,5,standard_braiding_hair_twists,19.0,25.666666666666668,1.9230769230769231,1.9230769230769231
2024-05-13,beads,box_braids,4.77,67,27,0,0,0,15,0,5,beads_box_braids,26.0,29.0,1.6875,4.1875
2024-05-13,edge_control,cornrows,5.75,44,14,0,0,0,3,0,5,edge_control_cornrows,17.0,18.666666666666668,3.5,11.0
2024-05-13,hair_gel,box_braids,7.24,41,19,0,0,0,10,0,5,hair_gel_box_braids,23.0,21.0,1.7272727272727273,3.727272727272727
2024-05-13,mousse,twists,8.98,64,29,0,0,0,7,0,5,mousse_twists,38.0,28.333333333333332,3.625,8.0
2024-05-13,hairspray,box_braids,8.59,30,12,0,0,0,9,0,5,hairspray_box_braids,24.0,18.333333333333332,1.2,3.0
2024-05-14,premium_braiding_hair,cornrows,16.46,63,28,0,0,0,6,1,5,premium_braiding_hair_cornrows,51.0,50.0,4.0,9.0
2024-05-14,standard_braiding_hair,box_braids,15.06,32,29,0,0,0,8,1,5,standard_braiding_hair_box_braids,25.0,24.333333333333332,3.2222222222222223,3.5555555555555554
2024-05-14,beads,knotless,5.71,52,30,0,0,0,10,1,5,beads_knotless,27.0,27.666666666666668,2.727272727272727,4.7272727272727275
2024-05-14,edge_control,knotless,8.62,31,18,0,0,0,8,1,5,edge_control_knotless,14.0,16.333333333333332,2.0,3.4444444444444446
2024-05-14,hair_gel,cornrows,6.75,20,16,1,0,0,7,1,5,hair_gel_cornrows,19.0,19.333333333333332,2.0,2.5
2024-05-14,mousse,knotless,8.06,64,23,0,0,0,9,1,5,mousse_knotless,29.0,30.0,2.3,6.4
2024-05-14,hairspray,box_braids,7.68,23,23,1,0,0,7,1,5,hairspray_box_braids,12.0,19.666666666666668,2.875,2.875
2024-05-15,premium_braiding_hair,box_braids,17.92,73,56,1,0,0,6,2,5,premium_braiding_hair_box_braids,28.0,45.0,8.0,10.428571428571429
2024-05-15,standard_braiding_hair,knotless,15.47,19,19,0,0,0,13,2,5,standard_braiding_hair_knotless,29.0,24.333333333333332,1.3571428571428572,1.3571428571428572
2024-05-15,beads,twists,4.21,62,17,0,0,0,9,2,5,beads_twists,30.0,24.666666666666668,1.7,6.2
2024-05-15,edge_control,twists,7.4,60,18,0,0,0,14,2,5,edge_control_twists,18.0,16.666666666666668,1.2,4.0
2024-05-15,hair_gel,cornrows,4.75,52,15,0,0,0,13,2,5,hair_gel_cornrows,16.0,16.666666666666668,1.0714285714285714,3.7142857142857144
2024-05-15,mousse,cornrows,9.79,39,21,0,0,0,9,2,5,mousse_cornrows,23.0,24.333333333333332,2.1,3.9
2024-05-15,hairspray,knotless,9.24,58,17,1,0,0,10,2,5,hairspray_knotless,23.0,17.333333333333332,1.5454545454545454,5.2727272727272725
2024-05-16,premium_braiding_hair,twists,18.49,17,17,0,0,0,10,3,5,premium_braiding_hair_twists,56.0,33.666666666666664,1.5454545454545454,1.5454545454545454
2024-05-16,standard_braiding_hair,twists,16.08,45,24,0,0,0,11,3,5,standard_braiding_hair_twists,19.0,24.0,2.0,3.75
2024-05-16,beads,box_braids,5.04,74,20,1,0,0,7,3,5,beads_box_braids,17.0,22.333333333333332,2.5,9.25
2024-05-16,edge_control,cornrows,8.05,66,15,0,0,0,9,3,5,edge_control_cornrows,18.0,17.0,1.5,6.6
2024-05-16,hair_gel,box_braids,6.03,34,21,1,0,0,10,3,5,hair_gel_box_braids,15.0,17.333333333333332,1.9090909090909092,3.090909090909091
2024-05-16,mousse,twists,8.46,15,15,0,0,0,15,3,5,mousse_twists,21.0,19.666666666666668,0.9375,0.9375
2024-05-16,hairspray,cornrows,8.02,71,14,0,0,0,8,3,5,hairspray_cornrows,17.0,18.0,1.5555555555555556,7.888888888888889
2024-05-17,premium_braiding_hair,box_braids,17.1,45,45,0,0,0,11,4,5,premium_braiding_hair_box_braids,17.0,39.333333333333336,3.75,3.75
2024-05-17,standard_braiding_hair,box_braids,16.02,64,36,0,0,0,14,4,5,standard_braiding_hair_box_braids,24.0,26.333333333333332,2.4,4.266666666666667
2024-05-17,beads,twists,4.63,23,23,0,0,0,11,4,5,beads_twists,20.0,20.0,1.9166666666666667,1.9166666666666667
2024-05-17,edge_control,twists,7.66,29,17,0,0,0,8,4,5,edge_control_twists,15.0,16.666666666666668,1.8888888888888888,3.2222222222222223
2024-05-17,hair_gel,knotless,6.62,32,15,0,0,0,6,4,5,hair_gel_knotless,21.0,17.0,2.142857142857143,4.571428571428571
2024-05-17,mousse,cornrows,8.6,43,19,0,0,0,8,4,5,mousse_cornrows,15.0,18.333333333333332,2.111111111111111,4.777777777777778
2024-05-17,hairspray,box_braids,6.62,72,14,0,0,0,10,4,5,hairspray_box_braids,14.0,15.0,1.2727272727272727,6.545454545454546
2024-05-18,premium_braiding_hair,knotless,16.9,70,70,1,1,0,17,5,5,premium_braiding_hair_knotless,45.0,44.0,3.888888888888889,3.888888888888889
2024-05-18,standard_braiding_hair,knotless,16.32,46,36,0,1,0,3,5,5,standard_braiding_hair_knotless,36.0,32.0,9.0,11.5
2024-05-18,beads,box_braids,4.27,48,36,1,1,0,11,5,5,beads_box_braids,23.0,26.333333333333332,3.0,4.0
2024-05-18,edge_control,knotless,6.69,75,26,1,1,0,9,5,5,edge_control_knotless,17.0,19.333333333333332,2.6,7.5
2024-05-18,hair_gel,box_braids,3.95,30,13,0,1,0,5,5,5,hair_gel_box_braids,15.0,16.333333333333332,2.1666666666666665,5.0
2024-05-18,mousse,box_braids,8.07,46,26,0,1,0,12,5,5,mousse_box_braids,19.0,20.0,2.0,3.5384615384615383
2024-05-18,hairspray,box_braids,9.43,23,12,0,1,0,4,5,5,hairspray_box_braids,14.0,13.333333333333334,2.4,4.6
2024-05-19,premium_braiding_hair,box_braids,20.38,28,28,0,1,0,8,6,5,premium_braiding_hair_box_braids,70.0,47.666666666666664,3.111111111111111,3.111111111111111
2024-05-19,standard_braiding_hair,knotless,14.97,73,35,0,1,0,8,6,5,standard_braiding_hair_knotless,36.0,35.666666666666664,3.888888888888889,8.11111111111111
2024-05-19,beads,twists,4.0,39,25,0,1,0,6,6,5,beads_twists,36.0,28.0,3.5714285714285716,5.571428571428571
2024-05-19,edge_control,cornrows,3.95,40,30,0,1,0,10,6,5,edge_control_cornrows,26.0,24.333333333333332,2.727272727272727,3.6363636363636362
2024-05-19,hair_gel,twists,6.15,67,15,0,1,0,8,6,5,hair_gel_twists,13.0,14.333333333333334,1.6666666666666667,7.444444444444445
2024-05-19,mousse,twists,8.53,33,31,0,1,0,11,6,5,mousse_twists,26.0,25.333333333333332,2.5833333333333335,2.75
2024-05-19,hairspray,box_braids,8.25,16,14,0,1,0,7,6,5,hairspray_box_braids,12.0,13.333333333333334,1.75,2.0
2024-05-20,premium_braiding_hair,twists,18.11,37,37,1,0,0,9,0,5,premium_braiding_hair_twists,28.0,45.0,3.7,3.7
2024-05-20,standard_braiding_hair,twists,15.48,64,32,0,0,0,13,0,5,standard_braiding_hair_twists,35.0,34.333333333333336,2.2857142857142856,4.571428571428571
2024-05-20,beads,knotless,4.03,77,33,1,0,0,17,0,5,beads_knotless,25.0,31.333333333333332,1.8333333333333333,4.277777777777778
2024-05-20,edge_control,cornrows,7.95,62,27,0,0,0,11,0,5,edge_control_cornrows,30.0,27.666666666666668,2.25,5.166666666666667
2024-05-20,hair_gel,knotless,4.63,37,17,0,0,0,12,0,5,hair_gel_knotless,15.0,15.0,1.3076923076923077,2.8461538461538463
2024-05-20,mousse,knotless,7.62,35,24,0,0,0,7,0,5,mousse_knotless,31.0,27.0,3.0,4.375
2024-05-20,hairspray,knotless,6.15,57,6,0,0,0,8,0,5,hairspray_knotless,14.0,10.666666666666666,0.6666666666666666,6.333333333333333
2024-05-21,premium_braiding_hair,cornrows,17.76,42,33,0,0,0,12,1,5,premium_braiding_hair_cornrows,37.0,32.666666666666664,2.5384615384615383,3.230769230769231
2024-05-21,standard_braiding_hair,knotless,15.05,38,29,0,0,0,7,1,5,standard_braiding_hair_knotless,32.0,32.0,3.625,4.75
2024-05-21,beads,knotless,3.31,38,20,0,0,0,12,1,5,beads_knotless,33.0,26.0,1.5384615384615385,2.923076923076923
2024-05-21,edge_control,twists,6.7,19,14,0,0,0,6,1,5,edge_control_twists,27.0,23.666666666666668,2.0,2.7142857142857144
2024-05-21,hair_gel,twists,5.63,21,10,0,0,0,8,1,5,hair_gel_twists,17.0,14.0,1.1111111111111112,2.3333333333333335
2024-05-21,mousse,cornrows,8.48,67,22,0,0,0,13,1,5,mousse_cornrows,24.0,25.666666666666668,1.5714285714285714,4.785714285714286
2024-05-21,hairspray,cornrows,7.82,34,16,0,0,0,13,1,5,hairspray_cornrows,6.0,12.0,1.1428571428571428,2.4285714285714284
2024-05-22,premium_braiding_hair,cornrows,16.88,21,21,1,0,0,14,2,5,premium_braiding_hair_cornrows,33.0,30.333333333333332,1.4,1.4
2024-05-22,standard_braiding_hair,knotless,15.81,55,32,0,0,0,11,2,5,standard_braiding_hair_knotless,29.0,31.0,2.6666666666666665,4.583333333333333
2024-05-22,beads,twists,4.95,41,25,1,0,0,10,2,5,beads_twists,20.0,26.0,2.272727272727273,3.727272727272727
2024-05-22,edge_control,cornrows,7.59,47,23,0,0,0,9,2,5,edge_control_cornrows,14.0,21.333333333333332,2.3,4.7
2024-05-22,hair_gel,twists,7.2,54,24,1,0,0,10,2,5,hair_gel_twists,10.0,17.0,2.1818181818181817,4.909090909090909
2024-05-22,mousse,box_braids,10.04,74,34,0,0,0,13,2,5,mousse_box_braids,22.0,26.666666666666668,2.4285714285714284,5.285714285714286
2024-05-22,hairspray,box_braids,7.27,33,18,1,0,0,8,2,5,hairspray_box_braids,16.0,13.333333333333334,2.0,3.6666666666666665
2024-05-23,premium_braiding_hair,twists,18.2,22,22,0,0,0,10,3,5,premium_braiding_hair_twists,21.0,25.333333333333332,2.0,2.0
2024-05-23,standard_braiding_hair,box_braids,16.01,67,31,0,0,0,9,3,5,standard_braiding_hair_box_braids,32.0,30.666666666666668,3.1,6.7
2024-05-23,beads,knotless,4.31,22,22,0,0,0,6,3,5,beads_knotless,25.0,22.333333333333332,3.142857142857143,3.142857142857143
2024-05-23,edge_control,cornrows,6.67,68,25,0,0,0,14,3,5,edge_control_cornrows,23.0,20.666666666666668,1.6666666666666667,4.533333333333333
2024-05-23,hair_gel,knotless,7.14,61,13,0,0,0,10,3,5,hair_gel_knotless,24.0,15.666666666666666,1.1818181818181819,5.545454545454546
2024-05-23,mousse,knotless,9.27,74,26,0,0,0,6,3,5,mousse_knotless,34.0,27.333333333333332,3.7142857142857144,10.571428571428571
2024-05-23,hairspray,knotless,7.66,27,12,0,0,0,5,3,5,hairspray_knotless,18.0,15.333333333333334,2.0,4.5
2024-05-24,premium_braiding_hair,box_braids,17.34,25,25,0,0,0,9,4,5,premium_braiding_hair_box_braids,22.0,22.666666666666668,2.5,2.5
2024-05-24,standard_braiding_hair,box_braids,14.29,67,37,1,0,0,9,4,5,standard_braiding_hair_box_braids,31.0,33.333333333333336,3.7,6.7
2024-05-24,beads,knotless,5.73,26,26,1,0,0,14,4,5,beads_knotless,22.0,24.333333333333332,1.7333333333333334,1.7333333333333334
2024-05-24,edge_control,cornrows,7.46,21,21,0,0,0,6,4,5,edge_control_cornrows,25.0,23.0,3.0,3.0
2024-05-24,hair_gel,knotless,6.01,78,17,0,0,0,15,4,5,hair_gel_knotless,13.0,18.0,1.0625,4.875
2024-05-24,mousse,twists,10.49,69,21,0,0,0,9,4,5,mousse_twists,26.0,27.0,2.1,6.9
2024-05-24,hairspray,cornrows,6.64,27,10,0,0,0,9,4,5,hairspray_cornrows,12.0,13.333333333333334,1.0,2.7
2024-05-25,premium_braiding_hair,twists,16.74,34,34,0,1,0,12,5,5,premium_braiding_hair_twists,25.0,27.0,2.6153846153846154,2.6153846153846154
2024-05-25,standard_braiding_hair,knotless,15.73,28,28,1,1,0,6,5,5,standard_braiding_hair_knotless,37.0,32.0,4.0,4.0
2024-05-25,beads,twists,6.36,61,32,0,1,0,11,5,5,beads_twists,26.0,26.666666666666668,2.6666666666666665,5.083333333333333
2024-05-25,edge_control,cornrows,7.5,53,42,1,1,0,10,5,5,edge_control_cornrows,21.0,29.333333333333332,3.8181818181818183,4.818181818181818
2024-05-25,hair_gel,knotless,7.38,56,16,0,1,0,4,5,5,hair_gel_knotless,17.0,15.333333333333334,3.2,11.2
2024-05-25,mousse,twists,8.88,37,20,0,1,0,9,5,5,mousse_twists,21.0,22.333333333333332,2.0,3.7
2024-05-25,hairspray,twists,7.73,31,21,1,1,0,12,5,5,hairspray_twists,10.0,14.333333333333334,1.6153846153846154,2.3846153846153846
2024-05-26,premium_braiding_hair,twists,19.04,67,42,0,1,0,9,6,5,premium_braiding_hair_twists,34.0,33.666666666666664,4.2,6.7
2024-05-26,standard_braiding_hair,cornrows,16.05,53,30,0,1,0,7,6,5,standard_braiding_hair_cornrows,28.0,31.666666666666668,3.75,6.625
2024-05-26,beads,knotless,4.98,20,20,0,1,0,10,6,5,beads_knotless,32.0,26.0,1.8181818181818181,1.8181818181818181
2024-05-26,edge_control,cornrows,7.19,30,23,0,1,0,10,6,5,edge_control_cornrows,42.0,28.666666666666668,2.090909090909091,2.727272727272727
2024-05-26,hair_gel,twists,7.54,45,23,0,1,0,9,6,5,hair_gel_twists,16.0,18.666666666666668,2.3,4.5
2024-05-26,mousse,cornrows,8.87,68,27,0,1,0,10,6,5,mousse_cornrows,20.0,22.666666666666668,2.4545454545454546,6.181818181818182
2024-05-26,hairspray,knotless,6.89,53,19,0,1,0,7,6,5,hairspray_knotless,21.0,16.666666666666668,2.375,6.625
2024-05-27,premium_braiding_hair,cornrows,17.29,60,42,0,0,1,15,0,5,premium_braiding_hair_cornrows,42.0,39.333333333333336,2.625,3.75
2024-05-27,standard_braiding_hair,twists,15.7,52,39,0,0,1,11,0,5,standard_braiding_hair_twists,30.0,32.333333333333336,3.25,4.333333333333333
2024-05-27,beads,cornrows,5.07,73,28,0,0,1,11,0,5,beads_cornrows,20.0,26.666666666666668,2.3333333333333335,6.083333333333333
2024-05-27,edge_control,box_braids,8.25,76,35,1,0,1,12,0,5,edge_control_box_braids,23.0,33.333333333333336,2.6923076923076925,5.846153846153846
2024-05-27,hair_gel,box_braids,6.08,33,17,0,0,1,12,0,5,hair_gel_box_braids,23.0,18.666666666666668,1.3076923076923077,2.5384615384615383
2024-05-27,mousse,cornrows,8.67,20,20,0,0,1,17,0,5,mousse_cornrows,27.0,22.333333333333332,1.1111111111111112,1.1111111111111112
2024-05-27,hairspray,twists,7.41,26,22,0,0,1,8,0,5,hairspray_twists,19.0,20.666666666666668,2.4444444444444446,2.888888888888889
2024-05-28,premium_braiding_hair,box_braids,18.96,50,36,0,0,0,7,1,5,premium_braiding_hair_box_braids,42.0,40.0,4.5,6.25
2024-05-28,standard_braiding_hair,cornrows,14.32,38,29,0,0,0,9,1,5,standard_braiding_hair_cornrows,39.0,32.666666666666664,2.9,3.8
2024-05-28,beads,cornrows,4.11,71,21,0,0,0,10,1,5,beads_cornrows,28.0,23.0,1.9090909090909092,6.454545454545454
2024-05-28,edge_control,box_braids,7.43,45,16,0,0,0,6,1,5,edge_control_box_braids,35.0,24.666666666666668,2.2857142857142856,6.428571428571429
2024-05-28,hair_gel,box_braids,7.69,29,14,0,0,0,11,1,5,hair_gel_box_braids,17.0,18.0,1.1666666666666667,2.4166666666666665
2024-05-28,mousse,twists,9.54,51,21,0,0,0,10,1,5,mousse_twists,20.0,22.666666666666668,1.9090909090909092,4.636363636363637
2024-05-28,hairspray,box_braids,8.19,22,20,0,0,0,12,1,5,hairspray_box_braids,22.0,20.333333333333332,1.5384615384615385,1.6923076923076923
2024-05-29,premium_braiding_hair,knotless,17.32,43,43,0,0,0,13,2,5,premium_braiding_hair_knotless,36.0,40.333333333333336,3.0714285714285716,3.0714285714285716
2024-05-29,standard_braiding_hair,cornrows,14.13,71,29,0,0,0,16,2,5,standard_braiding_hair_cornrows,29.0,32.333333333333336,1.7058823529411764,4.176470588235294
2024-05-29,beads,cornrows,4.15,25,25,0,0,0,9,2,5,beads_cornrows,21.0,24.666666666666668,2.5,2.5
2024-05-29,edge_control,box_braids,6.5,45,9,0,0,0,9,2,5,edge_control_box_braids,16.0,20.0,0.9,4.5
2024-05-29,hair_gel,box_braids,6.95,39,16,0,0,0,9,2,5,hair_gel_box_braids,14.0,15.666666666666666,1.6,3.9
2024-05-29,mousse,knotless,6.94,35,23,0,0,0,6,2,5,mousse_knotless,21.0,21.333333333333332,3.2857142857142856,5.0
2024-05-29,hairspray,box_braids,10.03,70,9,0,0,0,13,2,5,hairspray_box_braids,20.0,17.0,0.6428571428571429,5.0
2024-05-30,premium_braiding_hair,twists,19.04,43,43,1,0,0,10,3,5,premium_braiding_hair_twists,43.0,40.666666666666664,3.909090909090909,3.909090909090909
2024-05-30,standard_braiding_hair,box_braids,15.08,27,17,0,0,0,4,3,5,standard_braiding_hair_box_braids,29.0,25.0,3.4,5.4
2024-05-30,beads,box_braids,5.91,38,17,0,0,0,7,3,5,beads_box_braids,25.0,21.0,2.125,4.75
2024-05-30,edge_control,box_braids,6.65,42,18,0,0,0,14,3,5,edge_control_box_braids,9.0,14.333333333333334,1.2,2.8
2024-05-30,hair_gel,twists,3.41,71,19,0,0,0,10,3,5,hair_gel_twists,16.0,16.333333333333332,1.7272727272727273,6.454545454545454
2024-05-30,mousse,knotless,9.06,57,33,0,0,0,16,3,5,mousse_knotless,23.0,25.666666666666668,1.9411764705882353,3.3529411764705883
2024-05-30,hairspray,cornrows,8.35,20,16,0,0,0,11,3,5,hairspray_cornrows,9.0,15.0,1.3333333333333333,1.6666666666666667
2024-05-31,premium_braiding_hair,box_braids,15.67,65,50,0,0,0,16,4,5,premium_braiding_hair_box_braids,43.0,45.333333333333336,2.9411764705882355,3.823529411764706
2024-05-31,standard_braiding_hair,twists,14.57,79,27,0,0,0,9,4,5,standard_braiding_hair_twists,17.0,24.333333333333332,2.7,7.9
2024-05-31,beads,twists,4.2,25,25,0,0,0,11,4,5,beads_twists,17.0,22.333333333333332,2.0833333333333335,2.0833333333333335
2024-05-31,edge_control,twists,6.92,72,15,0,0,0,11,4,5,edge_control_twists,18.0,14.0,1.25,6.0
2024-05-31,hair_gel,cornrows,5.16,29,15,0,0,0,7,4,5,hair_gel_cornrows,19.0,16.666666666666668,1.875,3.625
2024-05-31,mousse,cornrows,9.9,29,27,0,0,0,14,4,5,mousse_cornrows,33.0,27.666666666666668,1.8,1.9333333333333333
2024-05-31,hairspray,knotless,8.82,16,11,0,0,0,7,4,5,hairspray_knotless,16.0,12.0,1.375,2.0
2024-06-01,premium_braiding_hair,twists,18.44,56,51,0,1,0,11,5,6,premium_braiding_hair_twists,50.0,48.0,4.25,4.666666666666667
2024-06-01,standard_braiding_hair,twists,14.22,35,35,0,1,0,15,5,6,standard_braiding_hair_twists,27.0,26.333333333333332,2.1875,2.1875
2024-06-01,beads,twists,4.39,38,28,0,1,0,13,5,6,beads_twists,25.0,23.333333333333332,2.0,2.7142857142857144
2024-06-01,edge_control,twists,8.29,38,35,1,1,0,12,5,6,edge_control_twists,15.0,22.666666666666668,2.6923076923076925,2.923076923076923
2024-06-01,hair_gel,knotless,6.01,65,31,0,1,0,13,5,6,hair_gel_knotless,15.0,21.666666666666668,2.2142857142857144,4.642857142857143
2024-06-01,mousse,box_braids,7.74,57,22,0,1,0,8,5,6,mousse_box_braids,27.0,27.333333333333332,2.4444444444444446,6.333333333333333
